0,47.68504333496094
1,63.93449401855469
2,101.5672378540039
3,158.57376098632812
4,11.209912300109863
5,59.54766082763672
6,330.66522216796875
7,11.209912300109863
8,33.62074279785156
9,15.519664764404297
10,36.32240295410156
11,118.2741470336914
12,202.79342651367188
13,15.519664764404297
14,87.20929718017578
15,78.69901275634766
16,57.942481994628906
17,394.9512023925781
18,41.94762420654297
19,912.9097290039062
20,20.925859451293945
21,11.209912300109863
22,149.6984405517578
23,655.96240234375
24,48.491920471191406
25,1169.562744140625
26,204.09393310546875
27,65.6131591796875
28,34.94812774658203
29,396.7235412597656
30,66.34886932373047
31,64.47569274902344
32,65.87155151367188
33,95.90544891357422
34,79.97872161865234
35,66.16024780273438
36,87.66142272949219
37,433.520263671875
38,436.2408752441406
39,86.90257263183594
40,65.77176666259766
41,37.44218444824219
42,42.82769775390625
43,284.3462219238281
44,79.64397430419922
45,91.47513580322266
46,245.0147247314453
47,59.653114318847656
48,76.6032943725586
49,37.843162536621094
50,457.75372314453125
51,84.93267822265625
52,57.659263610839844
53,19.156044006347656
54,174.68850708007812
55,282.2090148925781
56,69.22696685791016
57,17.521379470825195
58,11.209912300109863
59,86.44141387939453
60,1264.054931640625
61,106.30614471435547
62,14.44371223449707
63,11.209912300109863
64,55.49079132080078
65,26.281265258789062
66,123.47747039794922
67,35.79143524169922
68,100.7182388305664
69,23.791889190673828
70,50.41368865966797
71,223.63604736328125
72,14.44371223449707
73,96.72647094726562
74,74.80262756347656
75,96.06494903564453
76,76.60855102539062
77,41.00907897949219
78,31.945138931274414
79,111.95013427734375
80,54.68772888183594
81,27.18436622619629
82,332.7278137207031
83,20.899150848388672
84,60.75699996948242
85,42.700225830078125
86,15.38201904296875
87,47.58500671386719
88,20.660091400146484
89,18.9305362701416
90,11.209912300109863
91,344.8280944824219
92,39.61360168457031
93,42.813568115234375
94,70.80646514892578
95,26.275712966918945
96,61.71038818359375
97,291.314208984375
98,76.71370697021484
99,30.01092529296875
100,51.997474670410156
101,930.63818359375
102,41.98503112792969
103,436.98712158203125
104,17.439289093017578
105,49.73535919189453
106,4035.593505859375
107,17.198476791381836
108,19.708280563354492
109,36.73070526123047
110,111.18153381347656
111,747.19189453125
112,21.319015502929688
113,138.23117065429688
114,1482.649658203125
115,883.422607421875
116,59.74540710449219
117,55.505531311035156
118,18.94945526123047
119,50.51258850097656
120,67.03123474121094
121,52.000274658203125
122,643.2842407226562
123,14.2046537399292
124,13.267183303833008
125,1028.0909423828125
126,19.091093063354492
127,53.412330627441406
128,399.6922912597656
129,1644.632568359375
130,2019.2979736328125
131,15.613813400268555
132,257.8279113769531
133,899.9334106445312
134,282.76025390625
135,293.0590515136719
136,89.67626190185547
137,31.662734985351562
138,13.604243278503418
139,18.590408325195312
140,57.356117248535156
141,11.209912300109863
142,1035.3560791015625
143,63.756675720214844
144,318.3287658691406
145,11.209912300109863
146,1768.766357421875
147,17.521379470825195
148,51.282630920410156
149,163.422607421875
150,50.93665313720703
151,44.97498321533203
152,21.95963478088379
153,623.2095336914062
154,1253.9564208984375
155,475.4476318359375
156,296.5841064453125
157,15.444463729858398
158,494.4908447265625
159,904.071533203125
160,23.859766006469727
161,16.833528518676758
162,168.40859985351562
163,312.3160705566406
164,700.5596313476562
165,450.2685546875
166,137.46119689941406
167,284.90087890625
168,187.10433959960938
169,68.06415557861328
